"proj_week","proj_player","proj_pos","proj_tm","proj_opp","proj_afpa","proj_afpa_rk","proj_ffpts","proj_comp","proj_pass_att","proj_pass_yds","proj_pass_td","proj_int","proj_rush_att","proj_rush_yds","proj_rush_td","proj_rec","proj_rec_yds","proj_rec_td","proj_field","prev_wk_field","prev_wk_opp","prev_wk_g#","prev_wk_fantasy_fantpt","prev_wk_fantasy_ppr","prev_wk_fantasy_dkpt","prev_wk_fantasy_fdpt","def_tot_g","def_tot_pf","def_tot_yds","def_tot_yds_per_play","def_tot_to","def_tot_first_dn","def_penalties_pen","def_tot_sc_per","def_tot_to_per","def_tot_exp","def_third_d_per","def_fourth_d_per","def_red_zone_att","def_red_zone_td","def_red_zone_pct","def_rush_td","def_rush_yds_per_att","def_rush_yds_per_gm","def_rush_exp","def_pass_comp_per","def_pass_yds","def_pass_td","def_pass_td_per","def_pass_int","def_pass_defended","def_pass_int_per","def_pass_yds_per_att","def_pass_ayds_per_att","def_pass_yds_per_catch","def_pass_yds_per_gm","def_pass_qb_rating_allowed","def_pass_sacks","def_pass_net_yds_per_att","def_pass_adj_net_yds_per_att","def_pass_exp","def_adv_dadot","def_adv_air","def_adv_yac","def_adv_bltz","def_adv_bltz_per","def_adv_hrry","def_adv_hrry_per","def_adv_qbkd","def_adv_qbkd_per","def_adv_sk","def_adv_prss","def_adv_prss_per","def_adv_mtkl","def_num_dr","def_plays","def_sc_per","def_to_per","def_avg_drive_plays","def_avg_drive_yds","def_avg_drive_start","def_avg_drive_time","def_avg_drive_pts","pts_vs_g","pts_vs_fantasy_per_game_fdpt","prev_wk_rec_tgt","prev_wk_rec_rec","prev_wk_rec_yds","prev_wk_rec_yds_per_rec","prev_wk_rec_td","prev_wk_rec_ctch_per","prev_wk_rec_yds_per_tgt","ytd_rec_g","ytd_rec_target","ytd_rec_rec","ytd_rec_ctch_per","ytd_rec_yds","ytd_rec_yds_per_rec","ytd_rec_td","ytd_rec_1d","ytd_rec_yds_per_target","ytd_rec_rec_per_gm","ytd_rec_yds_per_gm","ytd_rec_fmb","receiving_twenty_tgt","receiving_twenty_rec","receiving_twenty_yds","receiving_twenty_td","receiving_twenty_per_tgt","receiving_ten_tgt","receiving_ten_rec","receiving_ten_yds","receiving_ten_td","receiving_ten_per_tgt","pts_vs_rec_tgt","pts_vs_rec_rec","pts_vs_rec_yds","pts_vs_rec_td","prev_wk_rush_att","prev_wk_rush_yds","prev_wk_rush_yds_per_att","prev_wk_rush_td","pts_vs_rush_att","pts_vs_rush_yds","pts_vs_rush_td","prev_wk_pass_comp","prev_wk_pass_att","prev_wk_pass_comp_per","prev_wk_pass_yds","prev_wk_pass_td","prev_wk_pass_int","prev_wk_pass_rate","prev_wk_pass_sk","prev_wk_pass_yds.1","prev_wk_pass_yds_per_att","prev_wk_pass_ayds_per_att","ytd_pass_g","ytd_pass_comp_per","ytd_pass_td","ytd_pass_td_per","ytd_pass_int","ytd_pass_int_per","ytd_pass_1d","ytd_pass_yds_per_att","ytd_pass_avg_yds_per_att","ytd_pass_yds_per_completion","ytd_pass_yds_per_gm","ytd_pass_rate","ytd_pass_qbr","ytd_pass_net_yds_per_att","ytd_pass_avg_net_yds_per_att","passing_twenty_comp","passing_twenty_att","passing_twenty_comp_per","passing_twenty_yds","passing_twenty_td","passing_twenty_int","passing_ten_comp","passing_ten_att","passing_ten_comp_per","passing_ten_yds","passing_ten_td","passing_ten_int","pts_vs_passing_cmp","pts_vs_passing_att","pts_vs_passing_yds","pts_vs_passing_td","pts_vs_passing_int","pts_vs_2pp","pts_vs_sk","ytd_rush_g","ytd_rush_att","ytd_rush_yds","ytd_rush_td","ytd_rush_1d","ytd_rush_yds_per_att","ytd_rush_yds_per_gm","ytd_rush_fmb","ytd_rec_tm","ytd_rec_pos","rushing_twenty_att","rushing_twenty_yds","rushing_twenty_td","rushing_twenty_per_rush","rushing_ten_att","rushing_ten_yds","rushing_ten_td","rushing_ten_per_rush","rushing_five_att","rushing_five_yds","rushing_five_td","rushing_five_per_rush","total_touches","high_value_touches","high_value_touches_per","vs_cb_pos","vs_cb_tar ","vs_cb_c ","vs_cb_ypr","vs_cb_fpt","vs_cb_shad","vs_cb_matchup","home_or_away","line","total","favorite","implied_total","def_total_dvoa_rk","def_total_dvoa","def_total_dave_rk","def_total_dave","def_dvoa_rk","def_dvoa","def_dave_rk","def_dave","def_pass_dvoa_rk","def_pass_dvoa","def_rush_dvoa_rk","def_rush_dvoa","def_non_adj_voa","def_non_adj_pass_voa","def_non_adj_rush_voa","def_var_rk","def_var","def_sched_rk","def_sched","def_dline_adjusted_line_yards","def_dline_running_back_yards","def_dline_power_success_rate_rk","def_dline_power_success_rate","def_dline_open_field_yards_rk","def_dline_open_field_yards","def_dline_second_level_yards_rk","def_dline_second_level_yards","def_dline_stuffed_rate_rk","def_dline_stuffed_rate","def_dline_adjusted_sack_rate_rk","def_dline_adjusted_sack_rate","def_dline_sacks","off_total_dvoa_rk","off_total_dvoa","off_total_dave_rk","off_total_dave","off_dvoa_rk","off_dvoa","off_dave_rk","off_dave","off_pass_dvoa_rk","off_pass_dvoa","off_rush_dvoa_rk","off_rush_dvoa","off_non_adj_voa","off_non_adj_pass_voa","off_non_adj_rush_voa","off_var_rk","off_var","off_sched_rk","off_sched","off_oline_adjusted_line_yards","off_oline_running_back_yards","off_oline_power_success_rate_rk","off_oline_power_success_rate","off_oline_open_field_yards_rk","off_oline_open_field_yards","off_oline_second_level_yards_rk","off_oline_second_level_yards","off_oline_stuffed_rate_rk","off_oline_stuffed_rate","off_oline_adjusted_sack_rate_rk","off_oline_adjusted_sack_rate","off_oline_sacks","prev_wk_dvoa_def_total_dvoa_rk","prev_wk_dvoa_def_total_dvoa","prev_wk_dvoa_def_total_dave_rk","prev_wk_dvoa_def_total_dave","prev_wk_dvoa_def_dvoa_rk","prev_wk_dvoa_def_dvoa","prev_wk_dvoa_def_dave_rk","prev_wk_dvoa_def_dave","prev_wk_dvoa_def_pass_dvoa_rk","prev_wk_dvoa_def_pass_dvoa","prev_wk_dvoa_def_rush_dvoa_rk","prev_wk_dvoa_def_rush_dvoa","prev_wk_dvoa_def_non_adj_voa","prev_wk_dvoa_def_non_adj_pass_voa","prev_wk_dvoa_def_non_adj_rush_voa","prev_wk_dvoa_def_var_rk","prev_wk_dvoa_def_var","prev_wk_dvoa_def_sched_rk","prev_wk_dvoa_def_sched","prev_wk_dvoa_def_dline_adjusted_line_yards","prev_wk_dvoa_def_dline_running_back_yards","prev_wk_dvoa_def_dline_power_success_rate_rk","prev_wk_dvoa_def_dline_power_success_rate","prev_wk_dvoa_def_dline_open_field_yards_rk","prev_wk_dvoa_def_dline_open_field_yards","prev_wk_dvoa_def_dline_second_level_yards_rk","prev_wk_dvoa_def_dline_second_level_yards","prev_wk_dvoa_def_dline_stuffed_rate_rk","prev_wk_dvoa_def_dline_stuffed_rate","prev_wk_dvoa_def_dline_adjusted_sack_rate_rk","prev_wk_dvoa_def_dline_adjusted_sack_rate","prev_wk_dvoa_def_dline_sacks"
13,"Alex Erickson","WR","CIN","MIA",20.9,9,1.2,0,0,0,0,0,0,0,0,0.7,6.8,0,2,NA,NA,NA,NA,NA,NA,NA,11,205,4066,5.7,19,237,62,27.6,15.4,-9.95,32.8,40,"35",21,60,13,4.8,129.9,-27.78,62.3,2637,13,3.4,11,57,2.9,7.4,6.8,11.9,239.7,84.3,25,6.4,5.9,15.21,9,1552,1330,177,"41.5%",39,"9.2%",36,"9.4%",25,100,"23.5%",69,123,723,27.6,15.4,5.9,33,-25.6,279,1.67,"11","30.1",NA,NA,NA,NA,NA,NA,NA,11,0.27,0.18,66.7,1.55,8.5,0,0,5.7,0.2,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247","146","2027","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",10,43,0,16.5,10,10.2,11,8,14,-1.2,14,-2.4,10,-1.9,25,-0.4,-5.8,-10.5,0.3,27,7.8,25,-4.2,0.29,4.53,19,69,16,0.68,24,1.27,23,14.5,14,6.4,25,31,-25.3,31,-22.8,29,-19.2,29,-16.8,24,-6.4,27,-22.5,-20.7,-8.7,-23,23,8.7,15,-0.9,-0.53,3.61,23,62,30,0.38,26,1.08,26,19.2,25,7.5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Alex Smith","QB","WAS","PIT",11.9,1,12.2,20.9,33.5,223.1,1.1,1,3.1,11,0.1,0,0,0,2,2,"DAL",11,8.06,8.1,9.1,9.1,11,188,3288,4.9,23,187,72,26,17.3,53.6,37.5,31.3,"27",15,55.6,6,4.4,105.7,5.6,54.5,2125,16,4.4,16,56,4.4,6.6,5.5,12.1,193.2,71.5,41,5.3,4.3,44.89,9.5,1521,881,175,"41.6%",61,"14.5%",43,"11.8%",41,145,"34.4%",66,127,684,26,17.3,5.4,25.8,-27.4,264,1.47,"11","14.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.33,0,"43","230","0",19,26,73.08,149,1,1,83.7,3,21,5.73,4.77,5,69,0.6,1.9,1,3.2,50,6.9,5.8,10,213.4,81.3,39.9,5.72,4.75,10,16,62.5,72,2,1,5,7,71.43,25,2,0,"198","362","2405","16","16","2","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29.5,2,28,1,-25.8,1,-24.4,1,-26.2,3,-25.1,-30,-34.4,-23.8,28,8.3,30,-7.4,-0.94,4.01,18,68,26,0.93,10,1.16,2,24.7,2,9.3,41,21,-7.1,21,-7,27,-18,28,-16.6,31,-23.4,8,-3.1,-13.1,-17.3,0.5,13,4.5,23,2.5,0.12,4.2,12,72,22,0.56,14,1.23,1,13.3,29,8.2,35,28,-19,28,-19.4,24,8,23,6.8,21,13.4,29,2,6.3,6.5,6.1,9,3.2,24,-2.7,0.65,4.85,12,65,23,0.85,27,1.35,31,11.4,18,5.9,22
13,"Alfred Morris","RB","NYG","SEA",19.1,19,2.4,0,0,0,0,0,5,22.7,0,0.2,1.2,0,2,NA,NA,NA,NA,NA,NA,NA,11,304,4599,5.8,16,288,68,45.5,12.4,-110.74,49.3,47.4,"43",29,67.4,15,3.7,89.3,-5.23,68.4,3617,20,4.1,10,54,2,7.7,7.6,11.2,328.8,96.2,31,6.9,6.8,-120.89,8.2,2286,1525,191,"35.0%",49,"9.0%",39,"7.9%",31,119,"21.8%",78,121,810,45.5,12.4,6.7,38.1,-25.8,286,2.52,"11","21.4",NA,NA,NA,NA,NA,NA,NA,4,0.25,0.25,100,1,4,0,0,4,0.3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91","73","544","2",NA,NA,NA,NA,"193","701","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.25,34.25,0,7,4.7,34.3,0,"NYG","",1,1,0,2.6,0,0,0,0,0,0,0,0,7.5,0.25,0.03,NA,NA,NA,NA,NA,NA,NA,"away",11,48,0,18.5,9,14.5,8,12.8,26,8.6,22,6.8,29,23.2,12,-17.8,6.7,20.2,-17.6,1,1,19,-0.9,-0.29,3.63,14,66,6,0.41,6,1.05,8,20.2,12,6.5,31,25,-15,24,-11.6,25,-11.8,24,-8.9,28,-10,17,-7.5,-17.7,-16.2,-13,12,4.2,1,-7.6,-0.44,3.59,18,64,26,0.42,30,0.99,27,19.2,15,6.3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Allen Lazard","WR","GNB","PHI",24.9,20,9.6,0,0,0,0,0,0,0,0,3.7,53.3,0.4,1,1,"CHI",11,8.3,12.3,12.3,10.3,11,277,3728,5,11,236,80,36.5,7.3,-27.46,36.9,35.7,"36",23,63.9,16,4.1,128.2,10.49,66.6,2318,14,3.9,3,29,0.8,7.1,7.5,10.7,210.7,96.8,36,5.9,6.2,-38.89,7.8,1500,1176,94,"23.0%",33,"8.1%",34,"9.5%",36,103,"25.2%",74,137,763,36.5,7.3,5.6,27.1,-32.1,274,1.97,"11","28.9",6,4,23,5.75,1,66.7,3.83,5,5.4,3.8,70.4,59,15.5,0.6,14,10.9,3.8,59,0,3,3,11,3,5.7,3,3,11,3,9.4,"211","141","1665","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slot Corner",8.6,77.3,"12.88","2.04","N","plus","home",-8.5,50,1,29.25,27,-18.5,25,-13.3,13,-1.9,12,-3.7,20,13.1,11,-18.4,-6.1,4.8,-17.9,18,5.1,27,-4.6,-0.78,3.35,1,51,12,0.57,4,0.96,1,27.6,4,8.7,36,5,18.4,6,14.8,2,27.1,2,23,3,51.3,7,-2.5,23.2,48.1,-7.1,30,12.1,5,-3.7,0.31,4.5,22,63,14,0.74,11,1.24,7,15.2,4,4,12,19,-4.5,18,-3.4,4,-12.6,5,-12.2,8,-3.8,5,-23.8,-6.9,3.2,-19.8,13,3.9,1,7.4,-0.15,4.14,11,64,18,0.69,22,1.23,14,18.6,13,6.4,21
13,"Allen Robinson","WR","CHI","DET",26.1,25,13.4,0,0,0,0,0,0,0,0,6.3,77.9,0.4,1,2,"GNB",11,19.4,27.4,27.4,23.4,11,328,4358,6,11,274,73,44,9.5,-149.08,45.3,61.5,"44",29,65.9,17,4.4,133.4,-26.6,65.9,2891,22,5.8,7,38,1.8,7.9,8.3,12.1,262.8,101.7,16,7.3,7.6,-129.56,8.9,1855,1330,88,"21.6%",39,"9.6%",26,"6.8%",16,81,"19.9%",85,116,741,44,9.5,6.4,37.7,-27.1,299,2.66,"11","32.8",13,8,74,9.25,2,61.5,5.69,11,9.82,6.45,65.7,75.36,11.7,0.45,42,7.7,6.5,75.4,0,11,5,39,3,18.3,6,3,12,2,18.8,"229","159","2128","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right Corner",14.2,50,"18.27","1.53","N","neutral","home",-3,44,1,23.5,24,-13.5,26,-13.7,30,10.9,29,9.5,28,21.6,23,-2.3,12.5,22.7,-0.2,17,4.6,12,1.3,0.49,4.62,27,74,20,0.76,25,1.29,29,12.3,27,4.7,16,19,-4.5,18,-3.4,28,-18.7,30,-17.7,26,-8.5,31,-26.8,-18.5,-7.4,-28.1,6,3,10,-2.1,-0.21,4.16,25,60,16,0.67,19,1.13,17,17.4,16,6.4,28,5,18.4,6,14.8,18,6.5,19,5.6,18,12.3,24,-1.2,5.5,12.4,-3.8,6,2.7,13,1,0.33,4.65,24,72,25,0.92,14,1.18,24,14.1,11,6.8,24
13,"Alshon Jeffery","WR","PHI","GNB",20.1,7,1.5,0,0,0,0,0,0,0,0,0.6,9.5,0,2,1,"SEA",11,1.5,3.5,3.5,2.5,11,283,3793,5.7,12,232,60,41.6,10.6,-80.47,39.5,50,"36",24,66.7,11,4.6,114.4,-26.1,66.4,2535,20,5.5,7,43,1.9,7.4,7.6,11.1,230.5,98.4,24,6.5,6.7,-56.48,7.5,1441,1376,100,"24.6%",29,"7.1%",23,"6.3%",24,76,"18.7%",86,113,681,41.6,10.6,6,33.6,-28.8,279,2.35,"11","28.6",4,2,15,7.5,0,50,3.75,3,2.33,0.67,28.6,5,7.5,0,1,2.1,0.7,5,0,1,0,0,0,2.2,1,0,0,0,5.9,"213","133","1638","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",8.5,50,0,20.75,5,18.4,6,14.8,18,6.5,19,5.6,18,12.3,24,-1.2,5.5,12.4,-3.8,6,2.7,13,1,0.33,4.65,24,72,25,0.92,14,1.18,24,14.1,11,6.8,24,27,-18.5,25,-13.3,30,-19.6,27,-15.9,30,-20.2,18,-7.9,-16.6,-16.4,-6.1,21,8,11,-1.8,-0.02,5.03,7,75,1,1.28,4,1.37,16,17.4,32,9.3,46,9,14.5,8,12.8,26,8.6,22,6.8,29,23.2,12,-17.8,6.7,20.2,-17.6,1,1,19,-0.9,-0.29,3.63,14,66,6,0.41,6,1.05,8,20.2,12,6.5,31
13,"Alvin Kamara","RB","NOR","ATL",11,1,13.2,0,0,0,0,0,11.2,51.2,0.7,2.7,23.6,0.1,2,2,"DEN",11,5.2,6.2,6.2,5.7,11,281,4309,6.2,16,243,65,41,13.1,-75.28,37.2,38.9,"35",25,71.4,11,4.3,100.3,28.53,68,3206,22,5.3,8,40,1.9,8.2,8.4,12,291.5,102.5,22,7.4,7.6,-110.4,8.6,1947,1524,139,"30.4%",52,"11.4%",44,"10.7%",22,118,"25.8%",66,122,712,41,13.1,5.8,35.3,-27.9,274,2.31,"11","16.9",2,1,-2,-2,0,50,-1,11,7.55,6.18,81.9,58.73,9.5,0.36,29,7.8,6.2,58.7,1,11,8,65,3,19,2,2,1,1,8.7,"76","59","422","4",11,54,4.91,0,"196","700","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11.64,53.18,0.73,41,4.6,53.2,1,"NOR","RB",28,74,8,35.9,20,44,8,42.6,10,16,7,47.6,19.19,9.37,0.49,NA,NA,NA,NA,NA,NA,NA,"away",0,46,1,23,20,-6.9,17,-3.1,15,0.3,15,-2.3,19,12.5,6,-21,-1,10.6,-21.1,31,10.1,11,1.4,-0.48,3.57,3,52,3,0.31,20,1.23,3,24.5,21,5.6,22,1,38.4,1,38.6,5,12.7,5,12.9,13,19.5,2,9.1,12,20.7,6.5,10,3.7,12,-1.5,0.4,4.39,3,78,15,0.7,13,1.23,8,15.6,13,6,19,30,-24.2,30,-22.1,10,-5.7,11,-5.2,5,-6.2,19,-5.2,-2.2,-0.4,-4.6,16,4.3,5,4.7,0.17,4.37,29,76,21,0.81,8,1.07,22,14.7,5,8.5,31
13,"Amari Cooper","WR","DAL","BAL",19.8,5,11.4,0,0,0,0,0,0.3,1.1,0,5.1,68,0.3,2,1,"WAS",11,17.2,23.2,26.2,20.2,11,214,3664,5.2,17,234,47,30,13.3,-9.8,35.3,39.1,"30",19,63.3,8,4.5,111.6,15.07,65.5,2436,15,3.7,6,41,1.5,6.5,6.5,9.9,221.5,89.7,27,5.6,5.7,-36.61,7.4,1409,1290,197,"43.7%",40,"8.9%",41,"10.0%",27,108,"23.9%",88,120,725,30,13.3,6,30.4,-25.2,282,1.7,"11","26.4",8,6,112,18.67,1,75,14,11,8.91,6.45,72.4,77.09,11.9,0.27,42,8.7,6.5,77.1,0,7,1,1,1,14,4,1,1,1,19,"226","150","1652","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left Corner",11,56.8,"15.28","1.85","N","plus",NA,NA,NA,NA,NA,8,14.7,9,11.1,7,-11.4,8,-8.4,9,-3.1,4,-24.3,-8.9,0.7,-23.9,25,7.7,15,0.5,-0.17,4.38,2,52,24,0.88,9,1.13,20,15.7,10,7.1,27,28,-19,28,-19.4,26,-13,26,-14.9,25,-8.3,21,-14.3,-19.3,-14.1,-21.4,26,11,2,-4.6,0.29,4.16,10,72,25,0.42,16,1.21,19,18.3,8,5.4,31,21,-7.1,21,-7,5,-12.3,6,-10.3,3,-10.9,13,-14.1,-14.3,-16.4,-11.7,30,8.6,29,-7.4,-0.31,3.99,32,79,11,0.54,11,1.16,10,19.8,3,9.1,36
13,"Ameer Abdullah","RB","MIN","JAX",23.3,29,1,0,0,0,0,0,0,0,0,0.6,5.5,0,1,NA,NA,NA,NA,NA,NA,NA,11,325,4572,6.4,11,262,56,49.2,9,-155.42,42.4,66.7,"41",25,61,14,4.5,136.2,-4.37,69.8,3074,23,6.1,8,42,2.1,8.3,8.6,11.9,279.5,106.3,11,7.9,8.2,-155.13,8.3,1613,1575,128,"31.2%",32,"7.8%",34,"9.0%",11,77,"18.8%",78,122,747,49.2,9,6.1,37.4,-30.3,294,2.69,"11","24.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","65","473","2",NA,NA,NA,NA,"267","1179","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,1.6,1,4,0,2.4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-10,51.5,1,30.75,29,-20.7,29,-19.7,32,15.3,31,12.6,31,27.3,26,0.2,17.4,36,-6.1,8,3.2,8,4.4,-0.08,4.42,10,63,28,0.94,21,1.23,9,19.9,30,4.1,11,15,3.5,15,1.8,9,7.3,8,6.2,9,22.9,6,-0.4,7.6,22,1.2,24,9.6,29,3.8,0.72,5,28,56,5,0.96,2,1.43,2,13.9,20,7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Andy Dalton","QB","DAL","BAL",18.7,19,14.3,23.6,36.5,256.6,1.3,0.9,1.9,5.3,0.1,0,0,0,2,1,"WAS",11,12.3,12.3,13.3,13.3,11,214,3664,5.2,17,234,47,30,13.3,-9.8,35.3,39.1,"30",19,63.3,8,4.5,111.6,15.07,65.5,2436,15,3.7,6,41,1.5,6.5,6.5,9.9,221.5,89.7,27,5.6,5.7,-36.61,7.4,1409,1290,197,"43.7%",40,"8.9%",41,"10.0%",27,108,"23.9%",88,120,725,30,13.3,6,30.4,-25.2,282,1.7,"11","18.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17,5.67,0,"40","186","4",25,35,71.43,215,1,1,84.8,3,24,6.14,5.43,6,65.1,0.83,3.3,0.83,3.3,44,5.7,4.9,8.8,145,77.5,48.4,4.82,4.05,12,24,50,44,4,2,4,10,40,13,4,0,"267","408","2618","14","6","2","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14.7,9,11.1,7,-11.4,8,-8.4,9,-3.1,4,-24.3,-8.9,0.7,-23.9,25,7.7,15,0.5,-0.17,4.38,2,52,24,0.88,9,1.13,20,15.7,10,7.1,27,28,-19,28,-19.4,26,-13,26,-14.9,25,-8.3,21,-14.3,-19.3,-14.1,-21.4,26,11,2,-4.6,0.29,4.16,10,72,25,0.42,16,1.21,19,18.3,8,5.4,31,21,-7.1,21,-7,5,-12.3,6,-10.3,3,-10.9,13,-14.1,-14.3,-16.4,-11.7,30,8.6,29,-7.4,-0.31,3.99,32,79,11,0.54,11,1.16,10,19.8,3,9.1,36
13,"Andy Isabella","WR","ARI","LAR",17.2,1,7.2,0,0,0,0,0,0,0,0,3.5,42.4,0.2,1,2,"NWE",11,3.3,7.3,7.3,5.3,11,215,3264,4.7,18,205,51,28.8,14.4,47.57,35.5,40,"30",19,63.3,9,3.9,93.2,19,63.4,2239,11,2.8,11,48,2.8,6.2,5.5,9.8,203.5,78.5,34,5.2,4.6,22.24,7.4,1107,1321,117,"26.1%",29,"6.5%",33,"8.3%",34,96,"21.4%",63,125,713,28.8,14.4,5.7,26.1,-27.7,271,1.5,"11","23.6",6,4,33,8.25,0,66.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,17,2,7.9,1,1,4,1,4.3,"206","136","1489","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slot Corner",9.7,70,"11.04","1.62","N","plus","home",0,48.5,0,24.25,6,17,5,15.6,6,-12.2,4,-13.3,4,-6.7,7,-20.3,-15.5,-9.7,-24.1,20,5.8,26,-4.5,0.23,3.83,25,72,2,0.27,3,0.93,26,12.9,7,7.6,34,13,5.4,13,5.7,13,3.9,13,3.5,15,18.5,5,0.6,7.4,23.6,2.5,11,3.9,30,4.3,-0.04,4.46,11,72,11,0.79,21,1.1,4,14.2,11,5.9,18,23,-11.7,23,-11,31,13.2,32,13.1,30,24.1,28,0.7,12.8,25.5,-1.8,26,7.8,17,0.3,0.42,4.37,26,73,7,0.46,23,1.27,30,12,28,4.4,15
