"proj_week","proj_player","proj_pos","proj_tm","proj_opp","proj_afpa","proj_afpa_rk","proj_ffpts","proj_comp","proj_pass_att","proj_pass_yds","proj_pass_td","proj_int","proj_rush_att","proj_rush_yds","proj_rush_td","proj_rec","proj_rec_yds","proj_rec_td","proj_field","prev_wk_field","prev_wk_opp","prev_wk_g#","prev_wk_fantasy_fantpt","prev_wk_fantasy_ppr","prev_wk_fantasy_dkpt","prev_wk_fantasy_fdpt","def_tot_g","def_tot_pf","def_tot_yds","def_tot_yds_per_play","def_tot_to","def_tot_first_dn","def_penalties_pen","def_tot_sc_per","def_tot_to_per","def_tot_exp","def_third_d_per","def_fourth_d_per","def_red_zone_att","def_red_zone_td","def_red_zone_pct","def_rush_td","def_rush_yds_per_att","def_rush_yds_per_gm","def_rush_exp","def_pass_comp_per","def_pass_yds","def_pass_td","def_pass_td_per","def_pass_int","def_pass_defended","def_pass_int_per","def_pass_yds_per_att","def_pass_ayds_per_att","def_pass_yds_per_catch","def_pass_yds_per_gm","def_pass_qb_rating_allowed","def_pass_sacks","def_pass_net_yds_per_att","def_pass_adj_net_yds_per_att","def_pass_exp","def_adv_dadot","def_adv_air","def_adv_yac","def_adv_bltz","def_adv_bltz_per","def_adv_hrry","def_adv_hrry_per","def_adv_qbkd","def_adv_qbkd_per","def_adv_sk","def_adv_prss","def_adv_prss_per","def_adv_mtkl","def_num_dr","def_plays","def_sc_per","def_to_per","def_avg_drive_plays","def_avg_drive_yds","def_avg_drive_start","def_avg_drive_time","def_avg_drive_pts","pts_vs_g","pts_vs_fantasy_per_game_fdpt","prev_wk_rec_tgt","prev_wk_rec_rec","prev_wk_rec_yds","prev_wk_rec_yds_per_rec","prev_wk_rec_td","prev_wk_rec_ctch_per","prev_wk_rec_yds_per_tgt","ytd_rec_g","ytd_rec_target","ytd_rec_rec","ytd_rec_ctch_per","ytd_rec_yds","ytd_rec_yds_per_rec","ytd_rec_td","ytd_rec_1d","ytd_rec_yds_per_target","ytd_rec_rec_per_gm","ytd_rec_yds_per_gm","ytd_rec_fmb","receiving_twenty_tgt","receiving_twenty_rec","receiving_twenty_yds","receiving_twenty_td","receiving_twenty_per_tgt","receiving_ten_tgt","receiving_ten_rec","receiving_ten_yds","receiving_ten_td","receiving_ten_per_tgt","pts_vs_rec_tgt","pts_vs_rec_rec","pts_vs_rec_yds","pts_vs_rec_td","prev_wk_rush_att","prev_wk_rush_yds","prev_wk_rush_yds_per_att","prev_wk_rush_td","pts_vs_rush_att","pts_vs_rush_yds","pts_vs_rush_td","prev_wk_pass_comp","prev_wk_pass_att","prev_wk_pass_comp_per","prev_wk_pass_yds","prev_wk_pass_td","prev_wk_pass_int","prev_wk_pass_rate","prev_wk_pass_sk","prev_wk_pass_yds.1","prev_wk_pass_yds_per_att","prev_wk_pass_ayds_per_att","ytd_pass_g","ytd_pass_comp_per","ytd_pass_td","ytd_pass_td_per","ytd_pass_int","ytd_pass_int_per","ytd_pass_1d","ytd_pass_yds_per_att","ytd_pass_avg_yds_per_att","ytd_pass_yds_per_completion","ytd_pass_yds_per_gm","ytd_pass_rate","ytd_pass_qbr","ytd_pass_net_yds_per_att","ytd_pass_avg_net_yds_per_att","passing_twenty_comp","passing_twenty_att","passing_twenty_comp_per","passing_twenty_yds","passing_twenty_td","passing_twenty_int","passing_ten_comp","passing_ten_att","passing_ten_comp_per","passing_ten_yds","passing_ten_td","passing_ten_int","pts_vs_passing_cmp","pts_vs_passing_att","pts_vs_passing_yds","pts_vs_passing_td","pts_vs_passing_int","pts_vs_2pp","pts_vs_sk","ytd_rush_g","ytd_rush_att","ytd_rush_yds","ytd_rush_td","ytd_rush_1d","ytd_rush_yds_per_att","ytd_rush_yds_per_gm","ytd_rush_fmb","ytd_rec_tm","ytd_rec_pos","rushing_twenty_att","rushing_twenty_yds","rushing_twenty_td","rushing_twenty_per_rush","rushing_ten_att","rushing_ten_yds","rushing_ten_td","rushing_ten_per_rush","rushing_five_att","rushing_five_yds","rushing_five_td","rushing_five_per_rush","total_touches","high_value_touches","high_value_touches_per","vs_cb_pos","vs_cb_tar ","vs_cb_c ","vs_cb_ypr","vs_cb_fpt","vs_cb_shad","vs_cb_matchup","home_or_away","line","total","favorite","implied_total","def_total_dvoa_rk","def_total_dvoa","def_total_dave_rk","def_total_dave","def_dvoa_rk","def_dvoa","def_dave_rk","def_dave","def_pass_dvoa_rk","def_pass_dvoa","def_rush_dvoa_rk","def_rush_dvoa","def_non_adj_voa","def_non_adj_pass_voa","def_non_adj_rush_voa","def_var_rk","def_var","def_sched_rk","def_sched","def_dline_adjusted_line_yards","def_dline_running_back_yards","def_dline_power_success_rate_rk","def_dline_power_success_rate","def_dline_open_field_yards_rk","def_dline_open_field_yards","def_dline_second_level_yards_rk","def_dline_second_level_yards","def_dline_stuffed_rate_rk","def_dline_stuffed_rate","def_dline_adjusted_sack_rate_rk","def_dline_sacks","off_total_dvoa_rk","off_total_dvoa","off_total_dave_rk","off_total_dave","off_dvoa_rk","off_dvoa","off_dave_rk","off_dave","off_pass_dvoa_rk","off_pass_dvoa","off_rush_dvoa_rk","off_rush_dvoa","off_non_adj_voa","off_non_adj_pass_voa","off_non_adj_rush_voa","off_var_rk","off_var","off_sched_rk","off_sched","off_oline_adjusted_line_yards","off_oline_running_back_yards","off_oline_power_success_rate_rk","off_oline_power_success_rate","off_oline_open_field_yards_rk","off_oline_open_field_yards","off_oline_second_level_yards_rk","off_oline_second_level_yards","off_oline_stuffed_rate_rk","off_oline_stuffed_rate","off_oline_adjusted_sack_rate_rk","off_oline_sacks"
11,"Olamide Zaccheaus","WR","ATL","NOR",25,20,8.8,0,0,0,0,0,0,0,0,4.1,53.2,0.3,2,NA,NA,NA,NA,NA,NA,NA,9,213,2774,5.1,13,182,39,40.4,10.6,-51.77,44.6,56.3,"28",21,75,5,3.3,76.8,18.37,65,2083,20,6.3,9,36,2.8,7.1,7.1,11,231.4,95.1,24,6.1,6.1,-74.38,9,1353,998,107,"30.6%",37,"10.6%",24,"7.6%",24,85,"24.3%",50,94,565,40.4,10.6,6,29.4,-26.6,287,2.28,"9","31.2",NA,NA,NA,NA,NA,NA,NA,9,3.11,2,64.3,28.11,14.1,0.11,14,9,2,28.1,0,2,0,0,0,5,1,0,0,0,5.6,"163","109","1493","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",3.5,50,0,23.25,1,36.1,1,30.1,5,-17.3,4,-13.5,6,-5.1,1,-37.3,-13.2,1.1,-36.7,31,9.3,5,5.5,-0.93,3.4,8,59,13,0.55,2,0.94,2,24.9,4,24,20,-8.6,20,-2.9,20,-0.5,17,1.8,12,23.5,30,-26.4,1.6,24.9,-23.3,2,1.3,25,2,-0.17,3.8,31,48,23,0.45,27,1.08,14,17,20,19
11,"Patrick Laird","RB","MIA","DEN",19,19,1.2,0,0,0,0,0,2.1,6.5,0,0.2,1.2,0,2,NA,NA,NA,NA,NA,NA,NA,9,254,3240,5.3,9,183,56,42.6,8.3,-37.69,38.1,44.4,"34",17,50,10,4.4,128.8,8,66.5,2081,14,4.3,6,36,1.9,6.9,6.9,10.4,231.2,93,22,6,6.1,-51.49,7.9,1307,1011,104,"29.0%",45,"12.5%",26,"8.1%",22,93,"25.9%",53,108,632,42.6,8.3,5.9,29.8,-33.8,277,2.17,"9","21.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","45","305","1",NA,NA,NA,NA,"219","930","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",-3.5,45,1,24.25,31,-29.6,31,-22.5,11,-3.4,11,-2.9,12,0.5,17,-8.7,-0.8,6.4,-10.8,14,3.7,6,5.1,0,4.25,21,70,21,0.79,5,1.02,21,15.1,9,22,10,12.1,13,3.5,19,-0.2,23,-4.9,14,22.9,27,-22,2.1,28.1,-23.2,19,6.9,30,4.5,-0.44,3.48,23,59,31,0.32,31,0.98,31,21.1,13,14
11,"Patrick Mahomes","QB","KAN","LVR",18.3,16,24.4,26.4,38,321.3,2.3,0.3,3.2,17,0.3,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,9,241,3398,5.9,10,204,55,48.3,10.1,-98.49,47.4,81.8,"36",23,63.9,13,4.4,112.7,-24.47,61.6,2384,14,4.2,7,43,2.1,7.3,7.2,11.8,264.9,89,11,6.9,6.8,-80.97,7.8,1481,1148,69,"19.0%",47,"12.9%",23,"6.8%",11,81,"22.3%",79,89,593,48.3,10.1,6.7,38.2,-27.9,288,2.66,"9","20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","142","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,66.9,2.78,7.6,0.11,0.3,135,8.2,9.6,12.2,298.6,115.9,84.6,7.66,8.99,29,44,65.91,171,17,0,20,28,71.43,97,15,0,"207","336","2445","14","7","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2.5,17,0.8,21,6.6,20,3.5,19,11.1,26,0.3,10.7,16.5,2.5,13,3.5,9,4.4,0.31,4.59,30,79,20,0.78,24,1.33,15,18.1,28,11,4,23.7,3,23.8,1,24.3,1,22.7,1,58,21,-14.4,27.4,60,-9.5,6,2.6,32,5.1,0.01,4.33,32,44,16,0.67,8,1.31,25,18.9,7,13
11,"Patrick Ricard","RB","BAL","TEN",23.6,30,0.6,0,0,0,0,0,0,0,0,0.5,2.5,0,1,NA,NA,NA,NA,NA,NA,NA,9,235,3583,5.8,14,217,59,42.4,14.1,-90.67,53.2,68.8,"35",26,74.3,9,4.5,120.7,-17.84,67.8,2497,20,5.5,9,56,2.5,7.1,7.1,10.4,277.4,96,11,6.6,6.6,-84.8,7.7,1500,1081,114,"29.2%",24,"6.2%",35,"9.6%",11,70,"17.9%",64,92,629,42.4,14.1,6.8,38.7,-26.7,370,2.53,"9","23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3.6,1,1,1,1,5.6,"57","39","306","5",NA,NA,NA,NA,"202","891","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,0,2.1,1,-1,0,3.4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-5.5,49.5,1,27.5,16,2.2,12,3.7,24,8.9,24,5.3,25,20.6,19,-8,5.9,15.9,-8.6,11,3.1,27,-6.2,-0.07,4.44,15,65,26,0.94,19,1.21,17,17.7,31,11,6,17.2,6,14.6,24,-5.8,20,-1.3,22,3.7,11,-6.3,-1.7,10.4,-4.5,15,5.1,13,-0.8,-0.1,4.69,10,71,5,1.01,19,1.15,6,16,24,23
11,"Peyton Barber","RB","WAS","CIN",17.9,15,1.8,0,0,0,0,0,3.5,12.2,0.1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,9,250,3584,6.2,9,206,59,44.6,8.9,-103.64,46.9,42.9,"34",25,73.5,7,5,133.1,-15.96,62.6,2386,21,6.4,8,42,2.5,7.5,7.7,11.9,265.1,96.6,11,7.1,7.3,-92.52,9,1444,997,107,"30.6%",28,"8.0%",23,"7.1%",11,62,"17.7%",64,101,598,44.6,8.9,5.9,35.5,-28.8,271,2.45,"9","20.3",NA,NA,NA,NA,NA,NA,NA,9,0.33,0.22,66.7,1.22,5.5,0,1,3.7,0.2,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","30","212","2",NA,NA,NA,NA,"200","1041","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4.44,9.78,0.22,8,2.2,9.8,0,"WAS","RB",11,14,2,22.9,8,8,2,29.6,6,4,2,31.6,4.77,1.22,0.26,NA,NA,NA,NA,NA,NA,NA,"home",-1.5,47,1,24.25,30,-26,30,-22,30,11.4,31,10.7,29,23,21,-5,11.6,22.2,-3.3,20,4.9,18,0,0.61,5.21,4,52,29,1.03,31,1.58,24,13.5,30,11,24,-13.9,27,-15,30,-21.7,30,-19.2,31,-22.7,20,-13.4,-18.6,-19.3,-10.6,17,5.7,23,1.7,-0.17,3.75,11,69,29,0.33,24,1.11,4,15.6,26,30
11,"Pharaoh Brown","TE","HOU","NWE",3.6,2,1.5,0,0,0,0,0,0,0,0,0.7,7.7,0.1,1,2,"CLE",9,8.1,10.1,10.1,9.1,9,211,3180,6.1,15,183,48,44.8,17.2,-65.55,42.1,33.3,"28",17,60.7,8,4.4,129.2,-13.87,68.2,2017,14,5.7,11,32,4.5,8.6,7.7,12.6,224.1,95.1,13,7.8,7,-54.2,9.6,1082,980,82,"29.2%",43,"15.3%",20,"8.2%",13,76,"27.0%",47,87,538,44.8,17.2,6.2,36.2,-26.4,363,2.36,"9","6.4",2,2,21,10.5,1,100,10.5,7,0.86,0.71,83.3,7.57,10.6,0.14,2,8.8,0.7,7.6,0,2,2,22,1,5.4,1,1,6,0,4.3,"48","31","359","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",2,48.5,0,23.25,25,-14.8,26,-12.1,32,16.6,32,13.3,30,27.5,31,5.2,14.7,26.4,2.5,28,7.9,19,-0.6,0.57,4.62,30,79,10,0.51,28,1.41,29,12.4,24,13,22,-9.1,22,-7.2,15,0.9,19,0.2,11,25.3,32,-33.3,2.7,26.5,-30.6,7,2.7,18,0.4,-0.48,3.67,15,67,21,0.47,32,0.91,26,19.1,31,26
11,"Philip Rivers","QB","IND","GNB",15.9,6,16.1,23.9,35.9,269,1.8,0.9,0.4,1.1,0,0,0,0,1,2,"TEN",9,16.32,16.3,19.3,16.3,9,224,3023,5.8,7,183,47,39.6,7.7,-69.31,39.8,36.4,"28",19,67.9,11,4.6,110.8,-24.76,68,2026,14,4.9,4,26,1.4,7.6,8,11.2,225.1,101.1,20,6.7,7,-46.24,7.3,1169,1118,85,"26.6%",24,"7.5%",15,"5.3%",20,59,"18.5%",72,91,536,39.6,7.7,5.9,33.2,-27.5,279,2.29,"9","16.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,"20","94","0",29,39,74.36,308,1,0,105.5,1,11,7.9,8.41,9,68.7,1.22,3.5,0.78,2.2,117,7.7,7.3,11.1,266.1,93.6,63.6,7.32,7.03,26,46,56.52,177,9,1,10,17,58.82,46,5,0,"193","284","2171","14","4","1","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-1.5,51,1,26.25,7,16,9,9.5,16,3.2,18,3.5,16,9,22,-4.3,6.2,14.1,-3.9,7,2.8,8,4.4,0.42,4.57,22,70,23,0.82,13,1.17,28,12.6,11,20,5,23.1,5,18.1,18,0.4,15,3,20,13,18,-10.5,2.2,19.2,-13.8,4,1.9,26,2.2,-0.27,3.83,27,57,24,0.43,23,1.11,20,18.3,8,9
11,"Phillip Lindsay","RB","DEN","MIA",18.7,18,4.8,0,0,0,0,0,7.4,35.5,0.1,0.3,2.5,0,1,NA,NA,NA,NA,NA,NA,NA,9,182,3347,5.6,15,208,48,28.7,14.9,-15.77,33.9,41.2,"28",20,71.4,11,4.7,128.1,-34.2,62.8,2194,13,4,8,49,2.4,7.3,7,11.6,243.8,87.8,22,6.3,6,16.9,8.6,1295,1111,151,"41.6%",26,"7.2%",30,"9.1%",22,78,"21.5%",56,101,603,28.7,14.9,6,33.1,-25,280,1.81,"9","21.5",NA,NA,NA,NA,NA,NA,NA,6,1.33,0.33,25,2.33,7,0,1,1.8,0.3,2.3,0,1,1,11,0,2.9,0,0,0,0,0,"59","48","392","1",NA,NA,NA,NA,"196","880","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9.5,52,0.17,9,5.5,52,0,"DEN","RB",4,4,0,16.7,3,0,0,21.4,3,0,0,33.3,10.83,1.83,0.17,NA,NA,NA,NA,NA,NA,NA,"home",3.5,45,0,20.75,10,12.1,13,3.5,13,-1.6,14,-1.3,8,-4.5,29,2.3,-2.9,-9.6,6.2,27,7.4,11,2.3,0.43,4.49,26,74,11,0.53,21,1.25,25,13.3,13,22,31,-29.6,31,-22.5,32,-30,32,-23.6,32,-31.6,26,-20.5,-26.7,-28.9,-16,22,7.6,21,1.3,-0.41,4.38,4,80,7,0.94,7,1.32,32,21.5,25,23
11,"Phillip Walker","QB","CAR","DET",18.8,19,14.4,19.1,34.5,229.4,1.4,1.2,5.1,15.8,0.2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,9,267,3600,5.9,8,233,56,44.1,8.6,-139.38,47.8,61.5,"36",26,72.2,16,4.7,141.6,-39.03,65.4,2326,17,5.3,5,29,1.6,7.6,8,11.7,258.4,99.6,13,7,7.3,-105.99,8.8,1462,1056,68,"19.9%",31,"9.1%",24,"7.5%",13,68,"19.9%",74,93,617,44.1,8.6,6.6,38.8,-25.6,363,2.74,"9","20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","85","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210","320","2451","17","5","1","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",2,47,0,22.5,19,-3,18,-1.1,25,9.6,25,5.7,23,16.6,27,0.7,10.4,16.9,2.4,19,4.6,17,0.2,0.59,4.82,27,75,24,0.89,27,1.39,27,12.7,27,13,17,2,19,-1.3,7,9.8,8,7.1,10,26,8,-2.6,3.7,19.2,-7.8,18,6.1,2,-6.1,0.03,4.01,17,65,22,0.47,10,1.29,22,18.4,19,21
11,"Qadree Ollison","RB","ATL","NOR",11.1,1,0.1,0,0,0,0,0,0.3,0.9,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,9,213,2774,5.1,13,182,39,40.4,10.6,-51.77,44.6,56.3,"28",21,75,5,3.3,76.8,18.37,65,2083,20,6.3,9,36,2.8,7.1,7.1,11,231.4,95.1,24,6.1,6.1,-74.38,9,1353,998,107,"30.6%",37,"10.6%",24,"7.6%",24,85,"24.3%",50,94,565,40.4,10.6,6,29.4,-26.6,287,2.28,"9","15.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","47","281","2",NA,NA,NA,NA,"178","611","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",3.5,50,0,23.25,1,36.1,1,30.1,5,-17.3,4,-13.5,6,-5.1,1,-37.3,-13.2,1.1,-36.7,31,9.3,5,5.5,-0.93,3.4,8,59,13,0.55,2,0.94,2,24.9,4,24,20,-8.6,20,-2.9,20,-0.5,17,1.8,12,23.5,30,-26.4,1.6,24.9,-23.3,2,1.3,25,2,-0.17,3.8,31,48,23,0.45,27,1.08,14,17,20,19
11,"Quintez Cephus","WR","DET","CAR",19,5,3.3,0,0,0,0,0,0,0,0,1.5,18,0.1,2,1,"WAS",9,1,2,2,1.5,10,272,3800,5.9,13,241,57,54.7,13.7,-122.49,55.3,100,"41",24,58.5,14,4.8,124.5,-17.68,69.1,2555,16,4.3,5,37,1.3,7.1,7.3,10.2,255.5,97.8,11,6.7,6.9,-109.36,7.5,1625,1280,79,"20.0%",38,"9.6%",27,"7.3%",11,76,"19.2%",85,95,667,54.7,13.7,7,39.7,-31.7,367,2.91,"10","27.1",2,1,10,10,0,50,5,6,2.83,1.5,52.9,23,15.3,0,7,8.1,1.5,23,0,2,0,0,0,4.2,2,0,0,0,8.7,"197","134","1585","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",-2,47,1,24.5,17,2,19,-1.3,27,9.8,30,9.9,24,17.2,25,-0.2,11.5,22,-2.6,1,0.9,4,5.8,0.42,4.88,25,73,30,1.19,23,1.31,18,17.5,25,11,19,-3,18,-1.1,14,5.8,12,4.2,16,20.2,16,-8.7,0.1,14.1,-13.9,5,2.3,3,-5.8,-0.23,4.15,8,74,13,0.75,18,1.16,27,20,22,22
11,"Randall Cobb","WR","HOU","NWE",24.4,16,6.2,0,0,0,0,0,0,0,0,3.7,35.9,0.1,1,2,"CLE",9,4.1,7.1,7.1,5.6,9,211,3180,6.1,15,183,48,44.8,17.2,-65.55,42.1,33.3,"28",17,60.7,8,4.4,129.2,-13.87,68.2,2017,14,5.7,11,32,4.5,8.6,7.7,12.6,224.1,95.1,13,7.8,7,-54.2,9.6,1082,980,82,"29.2%",43,"15.3%",20,"8.2%",13,76,"27.0%",47,87,538,44.8,17.2,6.2,36.2,-26.4,363,2.36,"9","27.3",5,3,41,13.67,0,60,8.2,9,5.11,4,78.3,48.22,12.1,0.22,19,9.4,4,48.2,0,6,2,6,1,16.2,5,1,4,1,21.7,"144","94","1395","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slot Corner",17.9,53.5,"12.57","1.35","N","minus","home",2,48.5,0,23.25,25,-14.8,26,-12.1,32,16.6,32,13.3,30,27.5,31,5.2,14.7,26.4,2.5,28,7.9,19,-0.6,0.57,4.62,30,79,10,0.51,28,1.41,29,12.4,24,13,22,-9.1,22,-7.2,15,0.9,19,0.2,11,25.3,32,-33.3,2.7,26.5,-30.6,7,2.7,18,0.4,-0.48,3.67,15,67,21,0.47,32,0.91,26,19.1,31,26
11,"Rashard Higgins","WR","CLE","PHI",24.5,18,9.8,0,0,0,0,0,0,0,0,4.2,59.5,0.3,1,1,"HOU",9,4.8,7.8,7.8,6.3,9,232,3103,5.1,10,199,69,37.5,8,-31.32,39.2,50,"29",20,69,14,4.4,133,-3.09,67,1906,13,4.2,3,29,1,7,7.4,10.4,211.8,97,31,5.7,6,-29.53,7.4,1197,1045,82,"23.6%",28,"8.0%",29,"9.5%",31,88,"25.3%",56,112,629,37.5,8,5.6,27.6,-32.1,273,2.09,"9","29.3",4,3,48,16,0,75,12,7,2.71,2.14,78.9,32.14,15,0.29,10,11.8,2.1,32.1,0,2,2,28,2,7.4,0,0,0,0,0,"180","117","1310","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right Corner",15,61.5,"14.00","1.48","N","neutral","home",-3,47.5,1,25.25,29,-23,24,-11.3,15,1.3,13,-1.5,21,13.8,13,-13,-4.1,3.7,-13,18,4.4,29,-7.8,-0.72,3.37,6,59,9,0.48,3,0.96,1,26.1,5,31,21,-8.8,21,-6.9,17,0.9,18,0.6,19,13.6,7,-2.2,1.5,11.5,1,31,17.4,8,-1.8,0.64,5.15,29,56,3,1.1,1,1.62,11,16.8,10,12
